timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,urgency,targetObjectId,utteranceText,semanticConfidence,priority,selectedForTransmission,selectionReason,condition
26.385,20260706_230957,P00,1,23.186,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
26.486,20260706_230957,P00,1,23.286,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
26.486,20260706_230957,P00,1,23.286,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
26.486,20260706_230957,P00,1,23.286,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
26.587,20260706_230957,P00,1,23.388,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
26.587,20260706_230957,P00,1,23.388,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
26.587,20260706_230957,P00,1,23.388,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
26.687,20260706_230957,P00,1,23.488,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
26.687,20260706_230957,P00,1,23.488,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
26.687,20260706_230957,P00,1,23.488,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
26.788,20260706_230957,P00,1,23.589,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
26.788,20260706_230957,P00,1,23.589,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
26.788,20260706_230957,P00,1,23.589,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
26.889,20260706_230957,P00,1,23.690,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
26.889,20260706_230957,P00,1,23.690,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
26.889,20260706_230957,P00,1,23.690,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
26.989,20260706_230957,P00,1,23.790,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
26.989,20260706_230957,P00,1,23.790,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
26.989,20260706_230957,P00,1,23.790,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.090,20260706_230957,P00,1,23.891,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.090,20260706_230957,P00,1,23.891,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
27.090,20260706_230957,P00,1,23.891,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.190,20260706_230957,P00,1,23.991,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.190,20260706_230957,P00,1,23.991,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
27.190,20260706_230957,P00,1,23.991,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.291,20260706_230957,P00,1,24.091,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.291,20260706_230957,P00,1,24.091,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
27.291,20260706_230957,P00,1,24.091,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.393,20260706_230957,P00,1,24.193,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.393,20260706_230957,P00,1,24.193,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,TRADITIONAL
27.393,20260706_230957,P00,1,24.193,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.493,20260706_230957,P00,1,24.294,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.493,20260706_230957,P00,1,24.294,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
27.493,20260706_230957,P00,1,24.294,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.594,20260706_230957,P00,1,24.395,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.594,20260706_230957,P00,1,24.395,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
27.594,20260706_230957,P00,1,24.395,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.695,20260706_230957,P00,1,24.496,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.695,20260706_230957,P00,1,24.496,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
27.695,20260706_230957,P00,1,24.496,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.796,20260706_230957,P00,1,24.597,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.796,20260706_230957,P00,1,24.597,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
27.796,20260706_230957,P00,1,24.597,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.897,20260706_230957,P00,1,24.698,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.897,20260706_230957,P00,1,24.698,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
27.897,20260706_230957,P00,1,24.698,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
27.998,20260706_230957,P00,1,24.798,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
27.998,20260706_230957,P00,1,24.798,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
27.998,20260706_230957,P00,1,24.798,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.098,20260706_230957,P00,1,24.899,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.098,20260706_230957,P00,1,24.899,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.098,20260706_230957,P00,1,24.899,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.199,20260706_230957,P00,1,25.000,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.199,20260706_230957,P00,1,25.000,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.199,20260706_230957,P00,1,25.000,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.300,20260706_230957,P00,1,25.100,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.300,20260706_230957,P00,1,25.100,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.300,20260706_230957,P00,1,25.100,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.400,20260706_230957,P00,1,25.201,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.400,20260706_230957,P00,1,25.201,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.400,20260706_230957,P00,1,25.201,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.501,20260706_230957,P00,1,25.302,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.501,20260706_230957,P00,1,25.302,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.501,20260706_230957,P00,1,25.302,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.603,20260706_230957,P00,1,25.403,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.603,20260706_230957,P00,1,25.403,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.603,20260706_230957,P00,1,25.403,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.703,20260706_230957,P00,1,25.504,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.703,20260706_230957,P00,1,25.504,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.703,20260706_230957,P00,1,25.504,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.804,20260706_230957,P00,1,25.604,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.804,20260706_230957,P00,1,25.604,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.804,20260706_230957,P00,1,25.604,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
28.904,20260706_230957,P00,1,25.705,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
28.904,20260706_230957,P00,1,25.705,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
28.904,20260706_230957,P00,1,25.705,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.004,20260706_230957,P00,1,25.805,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.004,20260706_230957,P00,1,25.805,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
29.004,20260706_230957,P00,1,25.805,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.105,20260706_230957,P00,1,25.906,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.105,20260706_230957,P00,1,25.906,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
29.105,20260706_230957,P00,1,25.906,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.206,20260706_230957,P00,1,26.006,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.206,20260706_230957,P00,1,26.006,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
29.206,20260706_230957,P00,1,26.006,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.307,20260706_230957,P00,1,26.108,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.307,20260706_230957,P00,1,26.108,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
29.307,20260706_230957,P00,1,26.108,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.408,20260706_230957,P00,1,26.208,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.408,20260706_230957,P00,1,26.208,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
29.408,20260706_230957,P00,1,26.208,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.509,20260706_230957,P00,1,26.309,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.509,20260706_230957,P00,1,26.309,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
29.509,20260706_230957,P00,1,26.309,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.610,20260706_230957,P00,1,26.410,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.610,20260706_230957,P00,1,26.410,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
29.610,20260706_230957,P00,1,26.410,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.711,20260706_230957,P00,1,26.511,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
29.711,20260706_230957,P00,1,26.511,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
29.711,20260706_230957,P00,1,26.511,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.811,20260706_230957,P00,1,26.612,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
29.811,20260706_230957,P00,1,26.612,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
29.811,20260706_230957,P00,1,26.612,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
29.912,20260706_230957,P00,1,26.712,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
29.912,20260706_230957,P00,1,26.712,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
29.912,20260706_230957,P00,1,26.712,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
30.012,20260706_230957,P00,1,26.813,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
30.012,20260706_230957,P00,1,26.813,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.012,20260706_230957,P00,1,26.813,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
30.113,20260706_230957,P00,1,26.913,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
30.113,20260706_230957,P00,1,26.913,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.113,20260706_230957,P00,1,26.913,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
30.213,20260706_230957,P00,1,27.014,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
30.213,20260706_230957,P00,1,27.014,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.213,20260706_230957,P00,1,27.014,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
30.313,20260706_230957,P00,1,27.114,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
30.313,20260706_230957,P00,1,27.114,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.313,20260706_230957,P00,1,27.114,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
30.415,20260706_230957,P00,1,27.215,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
30.415,20260706_230957,P00,1,27.215,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.415,20260706_230957,P00,1,27.215,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
30.515,20260706_230957,P00,1,27.316,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
30.515,20260706_230957,P00,1,27.316,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.515,20260706_230957,P00,1,27.316,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
30.616,20260706_230957,P00,1,27.416,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
30.616,20260706_230957,P00,1,27.416,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.616,20260706_230957,P00,1,27.416,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
30.716,20260706_230957,P00,1,27.517,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
30.716,20260706_230957,P00,1,27.517,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.716,20260706_230957,P00,1,27.517,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
30.818,20260706_230957,P00,1,27.618,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
30.818,20260706_230957,P00,1,27.618,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.818,20260706_230957,P00,1,27.618,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
30.918,20260706_230957,P00,1,27.719,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
30.918,20260706_230957,P00,1,27.719,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
30.918,20260706_230957,P00,1,27.719,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.020,20260706_230957,P00,1,27.820,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.020,20260706_230957,P00,1,27.820,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
31.020,20260706_230957,P00,1,27.820,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.120,20260706_230957,P00,1,27.921,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.120,20260706_230957,P00,1,27.921,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
31.120,20260706_230957,P00,1,27.921,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.220,20260706_230957,P00,1,28.021,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.220,20260706_230957,P00,1,28.021,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
31.220,20260706_230957,P00,1,28.021,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.321,20260706_230957,P00,1,28.122,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
31.321,20260706_230957,P00,1,28.122,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
