timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,utteranceText,semanticConfidence,condition
75.491,20260630_140909,P00,4,7.728,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,FULL_SCENE_TOKEN
75.591,20260630_140909,P00,4,7.828,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.591,20260630_140909,P00,4,7.828,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.591,20260630_140909,P00,4,7.828,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,FULL_SCENE_TOKEN
75.691,20260630_140909,P00,4,7.929,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.691,20260630_140909,P00,4,7.929,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.691,20260630_140909,P00,4,7.929,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,FULL_SCENE_TOKEN
75.792,20260630_140909,P00,4,8.030,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.792,20260630_140909,P00,4,8.030,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.792,20260630_140909,P00,4,8.030,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,FULL_SCENE_TOKEN
75.893,20260630_140909,P00,4,8.130,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.893,20260630_140909,P00,4,8.130,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.893,20260630_140909,P00,4,8.130,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,FULL_SCENE_TOKEN
75.994,20260630_140909,P00,4,8.231,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.994,20260630_140909,P00,4,8.231,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
75.994,20260630_140909,P00,4,8.231,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.094,20260630_140909,P00,4,8.332,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.094,20260630_140909,P00,4,8.332,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.094,20260630_140909,P00,4,8.332,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.195,20260630_140909,P00,4,8.432,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.195,20260630_140909,P00,4,8.432,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.195,20260630_140909,P00,4,8.432,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.296,20260630_140909,P00,4,8.533,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.296,20260630_140909,P00,4,8.533,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.296,20260630_140909,P00,4,8.533,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.396,20260630_140909,P00,4,8.634,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.396,20260630_140909,P00,4,8.634,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.396,20260630_140909,P00,4,8.634,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.497,20260630_140909,P00,4,8.734,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.497,20260630_140909,P00,4,8.734,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.497,20260630_140909,P00,4,8.734,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.597,20260630_140909,P00,4,8.834,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.597,20260630_140909,P00,4,8.834,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.597,20260630_140909,P00,4,8.834,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.698,20260630_140909,P00,4,8.935,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.698,20260630_140909,P00,4,8.935,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.698,20260630_140909,P00,4,8.935,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.799,20260630_140909,P00,4,9.036,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.799,20260630_140909,P00,4,9.036,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
76.799,20260630_140909,P00,4,9.036,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.900,20260630_140909,P00,4,9.137,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
76.900,20260630_140909,P00,4,9.137,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
76.900,20260630_140909,P00,4,9.137,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.001,20260630_140909,P00,4,9.238,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.001,20260630_140909,P00,4,9.238,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.001,20260630_140909,P00,4,9.238,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.102,20260630_140909,P00,4,9.339,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.102,20260630_140909,P00,4,9.339,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.102,20260630_140909,P00,4,9.339,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.203,20260630_140909,P00,4,9.440,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.203,20260630_140909,P00,4,9.440,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.203,20260630_140909,P00,4,9.440,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.304,20260630_140909,P00,4,9.541,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.304,20260630_140909,P00,4,9.541,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.304,20260630_140909,P00,4,9.541,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.404,20260630_140909,P00,4,9.641,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.404,20260630_140909,P00,4,9.641,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.404,20260630_140909,P00,4,9.641,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.505,20260630_140909,P00,4,9.742,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.505,20260630_140909,P00,4,9.742,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.505,20260630_140909,P00,4,9.742,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.606,20260630_140909,P00,4,9.843,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.606,20260630_140909,P00,4,9.843,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.606,20260630_140909,P00,4,9.843,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.706,20260630_140909,P00,4,9.943,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.706,20260630_140909,P00,4,9.943,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.706,20260630_140909,P00,4,9.943,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.807,20260630_140909,P00,4,10.044,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.807,20260630_140909,P00,4,10.044,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.807,20260630_140909,P00,4,10.044,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.908,20260630_140909,P00,4,10.146,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
77.908,20260630_140909,P00,4,10.146,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
77.908,20260630_140909,P00,4,10.146,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.009,20260630_140909,P00,4,10.247,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.009,20260630_140909,P00,4,10.247,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
78.009,20260630_140909,P00,4,10.247,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.110,20260630_140909,P00,4,10.347,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.110,20260630_140909,P00,4,10.347,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
78.110,20260630_140909,P00,4,10.347,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.210,20260630_140909,P00,4,10.448,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.210,20260630_140909,P00,4,10.448,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
78.210,20260630_140909,P00,4,10.448,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.311,20260630_140909,P00,4,10.548,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.311,20260630_140909,P00,4,10.548,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,I think that direction is good.,0.85,FULL_SCENE_TOKEN
78.311,20260630_140909,P00,4,10.548,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.412,20260630_140909,P00,4,10.649,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
78.412,20260630_140909,P00,4,10.649,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.412,20260630_140909,P00,4,10.649,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.513,20260630_140909,P00,4,10.750,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
78.513,20260630_140909,P00,4,10.750,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.513,20260630_140909,P00,4,10.750,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.613,20260630_140909,P00,4,10.851,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
78.613,20260630_140909,P00,4,10.851,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.613,20260630_140909,P00,4,10.851,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.714,20260630_140909,P00,4,10.951,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
78.714,20260630_140909,P00,4,10.951,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.714,20260630_140909,P00,4,10.951,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.814,20260630_140909,P00,4,11.051,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
78.814,20260630_140909,P00,4,11.051,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.814,20260630_140909,P00,4,11.051,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.914,20260630_140909,P00,4,11.151,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
78.914,20260630_140909,P00,4,11.151,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
78.914,20260630_140909,P00,4,11.151,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.015,20260630_140909,P00,4,11.252,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.015,20260630_140909,P00,4,11.252,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.015,20260630_140909,P00,4,11.252,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.116,20260630_140909,P00,4,11.353,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.116,20260630_140909,P00,4,11.353,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.116,20260630_140909,P00,4,11.353,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.216,20260630_140909,P00,4,11.454,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.216,20260630_140909,P00,4,11.454,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.216,20260630_140909,P00,4,11.454,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.317,20260630_140909,P00,4,11.554,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.317,20260630_140909,P00,4,11.554,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.317,20260630_140909,P00,4,11.554,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.417,20260630_140909,P00,4,11.655,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.417,20260630_140909,P00,4,11.655,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.417,20260630_140909,P00,4,11.655,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.518,20260630_140909,P00,4,11.756,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.518,20260630_140909,P00,4,11.756,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.518,20260630_140909,P00,4,11.756,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.619,20260630_140909,P00,4,11.857,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.619,20260630_140909,P00,4,11.857,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.619,20260630_140909,P00,4,11.857,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.720,20260630_140909,P00,4,11.958,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.720,20260630_140909,P00,4,11.958,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.720,20260630_140909,P00,4,11.958,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.821,20260630_140909,P00,4,12.058,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.821,20260630_140909,P00,4,12.058,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.821,20260630_140909,P00,4,12.058,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.921,20260630_140909,P00,4,12.159,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
79.921,20260630_140909,P00,4,12.159,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
79.921,20260630_140909,P00,4,12.159,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.022,20260630_140909,P00,4,12.259,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
80.022,20260630_140909,P00,4,12.259,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.022,20260630_140909,P00,4,12.259,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.122,20260630_140909,P00,4,12.360,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
80.122,20260630_140909,P00,4,12.360,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.122,20260630_140909,P00,4,12.360,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.223,20260630_140909,P00,4,12.461,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
80.223,20260630_140909,P00,4,12.461,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.223,20260630_140909,P00,4,12.461,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.324,20260630_140909,P00,4,12.561,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,FULL_SCENE_TOKEN
80.324,20260630_140909,P00,4,12.561,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.324,20260630_140909,P00,4,12.561,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.424,20260630_140909,P00,4,12.662,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.424,20260630_140909,P00,4,12.662,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.424,20260630_140909,P00,4,12.662,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.525,20260630_140909,P00,4,12.762,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.525,20260630_140909,P00,4,12.762,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.525,20260630_140909,P00,4,12.762,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.626,20260630_140909,P00,4,12.863,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.626,20260630_140909,P00,4,12.863,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.626,20260630_140909,P00,4,12.863,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.726,20260630_140909,P00,4,12.964,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.726,20260630_140909,P00,4,12.964,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.726,20260630_140909,P00,4,12.964,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.827,20260630_140909,P00,4,13.064,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.827,20260630_140909,P00,4,13.064,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.827,20260630_140909,P00,4,13.064,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.927,20260630_140909,P00,4,13.165,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.927,20260630_140909,P00,4,13.165,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
80.927,20260630_140909,P00,4,13.165,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.027,20260630_140909,P00,4,13.265,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.027,20260630_140909,P00,4,13.265,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.027,20260630_140909,P00,4,13.265,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.128,20260630_140909,P00,4,13.365,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.128,20260630_140909,P00,4,13.365,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.128,20260630_140909,P00,4,13.365,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.228,20260630_140909,P00,4,13.466,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.228,20260630_140909,P00,4,13.466,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.228,20260630_140909,P00,4,13.466,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.330,20260630_140909,P00,4,13.567,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.330,20260630_140909,P00,4,13.567,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.330,20260630_140909,P00,4,13.567,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.430,20260630_140909,P00,4,13.667,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,FULL_SCENE_TOKEN
81.430,20260630_140909,P00,4,13.667,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,FULL_SCENE_TOKEN
